Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$41.00 ,60,"2,460.00",$108 ,Online
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$39.00 ,60,"2,340.00",$126 ,Online
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$39.00 ,60,"2,340.00",$126 ,Online
Sports Direct,1185732,2/15/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$29.00 ,60,"1,740.00",$66 ,Online
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$58.00 ,60,"3,480.00",$157 ,Online
Foot Locker,1185732,12/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$32.00 ,60,"1,920.00",$77 ,Outlet
Foot Locker,1185732,12/24/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$43.00 ,60,"2,580.00",$119 ,Outlet
West Gear,1128299,1/18/2020,West,Nevada,Las Vegas,Men's Apparel,$44.00 ,60,"2,640.00",$164 ,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,$44.00 ,60,"2,640.00",$69 ,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,$47.00 ,60,"2,820.00",$62 ,Outlet
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$46.00 ,60,"2,760.00",$97 ,Outlet
Sports Direct,1128299,2/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$34.00 ,60,"2,040.00",$80 ,Outlet
Foot Locker,1185732,4/7/2021,Northeast,Rhode Island,Providence,Women's Apparel,$26.00 ,60,"1,560.00",$69 ,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$32.00 ,60,"1,920.00",$81 ,Outlet
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$31.00 ,60,"1,860.00",$86 ,Outlet
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,$23.00 ,60,"1,380.00",$44 ,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,$39.00 ,60,"2,340.00",$66 ,Outlet
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Women's Athletic Footwear,$36.00 ,60,"2,160.00",$69 ,Outlet
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$47.00 ,60,"2,820.00",$93 ,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,$52.00 ,60,"3,120.00",$103 ,Outlet
Foot Locker,1185732,11/29/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$51.00 ,59,"3,009.00",$150 ,Online
Kohl's,1189833,1/7/2021,Midwest,Montana,Billings,Men's Apparel,$48.00 ,59,"2,832.00",$204 ,Online
Amazon,1185732,9/17/2021,Northeast,Maine,Portland,Women's Apparel,$57.00 ,59,"3,363.00",$175 ,Online
Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's Athletic Footwear,$54.00 ,59,"3,186.00",$156 ,Online
West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Women's Athletic Footwear,$43.00 ,59,"2,537.00",$99 ,Online
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Street Footwear,$50.00 ,59,"2,950.00",$112 ,Online
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00 ,59,"1,357.00",$68 ,Online
West Gear,1128299,9/25/2021,West,Oregon,Portland,Men's Apparel,$58.00 ,59,"3,422.00",$181 ,Online
Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,$41.00 ,59,"2,419.00",$119 ,Online
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$34.00 ,59,"2,006.00",$110 ,Online
Kohl's,1197831,3/12/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,$19.00 ,59,"1,121.00",$53 ,Online
Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Women's Street Footwear,$29.00 ,59,"1,711.00",$74 ,Online
Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$27.00 ,59,"1,593.00",$67 ,Online
Foot Locker,1185732,3/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,$37.00 ,59,"2,183.00",$116 ,Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$37.00 ,59,"2,183.00",$87 ,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,$59.00 ,59,"3,481.00",$212 ,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$9.00 ,59,531.00,$23 ,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Apparel,$37.00 ,59,"2,183.00",$109 ,Online
West Gear,1185732,9/18/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,$23.00 ,59,"1,357.00",$68 ,Online
Foot Locker,1185732,1/24/2021,Northeast,West Virginia,Charleston,Women's Apparel,$33.00 ,59,"1,947.00",$78 ,Online
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Men's Apparel,$49.00 ,59,"2,891.00",$121 ,Online
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,$27.00 ,59,"1,593.00",$88 ,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Women's Street Footwear,$24.00 ,59,"1,416.00",$75 ,Online
Sports Direct,1185732,11/7/2021,Northeast,New Jersey,Newark,Men's Apparel,$55.00 ,59,"3,245.00",$143 ,Online
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Apparel,$51.00 ,59,"3,009.00",$114 ,Online
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,$53.00 ,59,"3,127.00",$144 ,Online
Foot Locker,1185732,8/9/2021,Midwest,Illinois,Chicago,Men's Apparel,$59.00 ,58,"3,422.00",$154 ,Online
Foot Locker,1185732,12/6/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$53.00 ,58,"3,074.00",$166 ,Online
West Gear,1128299,3/25/2020,West,Colorado,Denver,Men's Apparel,$43.00 ,58,"2,494.00",$155 ,Online
Foot Locker,1185732,11/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$49.00 ,58,"2,842.00",$117 ,Online
Foot Locker,1185732,12/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$34.00 ,58,"1,972.00",$85 ,Online
Foot Locker,1185732,7/25/2021,Midwest,Nebraska,Omaha,Women's Apparel,$53.00 ,58,"3,074.00",$191 ,Online
Amazon,1185732,11/13/2021,Northeast,Maine,Portland,Women's Street Footwear,$42.00 ,58,"2,436.00",$124 ,Online
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,$59.00 ,58,"3,422.00",$120 ,Online
Foot Locker,1128299,2/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$38.00 ,58,"2,204.00",$110 ,Online
West Gear,1128299,1/24/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,$39.00 ,58,"2,262.00",$104 ,Online
West Gear,1128299,2/24/2021,West,Oregon,Portland,Women's Athletic Footwear,$39.00 ,58,"2,262.00",$109 ,Online
West Gear,1128299,1/17/2021,West,Oregon,Portland,Men's Apparel,$46.00 ,58,"2,668.00",$157 ,Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Apparel,$51.00 ,58,"2,958.00",$121 ,Online
Kohl's,1128299,4/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$56.00 ,58,"3,248.00",$133 ,Online
Amazon,1185732,2/22/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$38.00 ,58,"2,204.00",$101 ,Online
Amazon,1185732,5/23/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$38.00 ,58,"2,204.00",$115 ,Online
Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Men's Apparel,$43.00 ,58,"2,494.00",$117 ,Online
Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,$25.00 ,58,"1,450.00",$70 ,Online
Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,$32.00 ,58,"1,856.00",$93 ,Online
Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,$38.00 ,58,"2,204.00",$95 ,Online
Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,$27.00 ,58,"1,566.00",$66 ,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$41.00 ,58,"2,378.00",$105 ,Online
West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$41.00 ,58,"2,378.00",$105 ,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$44.00 ,58,"2,552.00",$115 ,Online
Sports Direct,1185732,10/22/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,$48.00 ,58,"2,784.00",$128 ,Online
Kohl's,1185732,3/6/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,$32.00 ,58,"1,856.00",$91 ,Online
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$38.00 ,58,"2,204.00",$121 ,Online
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Men's Apparel,$48.00 ,58,"2,784.00",$114 ,Online
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$37.00 ,58,"2,146.00",$112 ,Online
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,$52.00 ,58,"3,016.00",$154 ,Online
Sports Direct,1185732,10/8/2021,Northeast,Rhode Island,Providence,Women's Apparel,$64.00 ,58,"3,712.00",$189 ,Online
Sports Direct,1185732,11/7/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,$48.00 ,58,"2,784.00",$153 ,Online
Amazon,1185732,2/19/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,$42.00 ,58,"2,436.00",$105 ,Online
Foot Locker,1185732,11/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$29.00 ,58,"1,682.00",$76 ,Outlet
West Gear,1128299,5/25/2021,West,Oregon,Portland,Men's Apparel,$33.00 ,58,"1,914.00",$84 ,Outlet
West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,58,870.00,$40 ,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$30.00 ,58,"1,740.00",$59 ,Outlet
Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,$41.00 ,58,"2,378.00",$86 ,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Apparel,$25.00 ,58,"1,450.00",$64 ,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,$32.00 ,58,"1,856.00",$69 ,Outlet
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,$31.00 ,58,"1,798.00",$50 ,Outlet
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Men's Apparel,$55.00 ,58,"3,190.00",$118 ,Outlet
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$50.00 ,58,"2,900.00",$93 ,Outlet
Amazon,1185732,11/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$41.00 ,57,"2,337.00",$119 ,Online
Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$43.00 ,57,"2,451.00",$108 ,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$32.00 ,57,"1,824.00",$80 ,Online
Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,$47.00 ,56,"2,632.00",$121 ,Online
Foot Locker,1185732,10/24/2021,South,Texas,Dallas,Women's Street Footwear,$33.00 ,56,"1,848.00",$94 ,Online
West Gear,1128299,3/19/2020,West,Colorado,Denver,Men's Apparel,$41.00 ,56,"2,296.00",$147 ,Online
West Gear,1128299,6/17/2020,West,Washington,Seattle,Men's Apparel,$59.00 ,56,"3,304.00",$132 ,Online
Foot Locker,1185732,10/25/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$25.00 ,56,"1,400.00",$59 ,Online
Foot Locker,1185732,12/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$44.00 ,56,"2,464.00",$101 ,Online
Kohl's,1189833,1/19/2021,Midwest,Montana,Billings,Men's Apparel,$44.00 ,56,"2,464.00",$182 ,Online
Foot Locker,1185732,5/22/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$32.00 ,56,"1,792.00",$88 ,Online
Foot Locker,1185732,7/9/2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,$33.00 ,56,"1,848.00",$85 ,Online
Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Women's Apparel,$68.00 ,56,"3,808.00",$202 ,Online
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,$50.00 ,56,"2,800.00",$109 ,Online
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Athletic Footwear,$43.00 ,56,"2,408.00",$84 ,Online
Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,$41.00 ,56,"2,296.00",$90 ,Online
Foot Locker,1128299,4/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$42.00 ,56,"2,352.00",$111 ,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$58.00 ,56,"3,248.00",$162 ,Online
Sports Direct,1128299,5/14/2021,Southeast,Georgia,Atlanta,Men's Apparel,$50.00 ,56,"2,800.00",$134 ,Online
Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,$28.00 ,56,"1,568.00",$86 ,Online
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$20.00 ,56,"1,120.00",$57 ,Online
Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$19.00 ,56,"1,064.00",$52 ,Online
Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Apparel,$43.00 ,56,"2,408.00",$120 ,Online
Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$19.00 ,56,"1,064.00",$45 ,Online
Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$19.00 ,56,"1,064.00",$44 ,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,$39.00 ,56,"2,184.00",$87 ,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$58.00 ,56,"3,248.00",$201 ,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,$34.00 ,56,"1,904.00",$89 ,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,$37.00 ,56,"2,072.00",$97 ,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,$60.00 ,56,"3,360.00",$185 ,Online
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,$38.00 ,56,"2,128.00",$106 ,Online
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$38.00 ,56,"2,128.00",$115 ,Online
Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$29.00 ,56,"1,624.00",$70 ,Online
Foot Locker,1185732,9/6/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,$43.00 ,56,"2,408.00",$116 ,Online
Foot Locker,1185732,10/8/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,$46.00 ,56,"2,576.00",$126 ,Online
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,$41.00 ,56,"2,296.00",$92 ,Online
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,$44.00 ,56,"2,464.00",$89 ,Online
Sports Direct,1185732,10/15/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$53.00 ,56,"2,968.00",$134 ,Online
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's Athletic Footwear,$43.00 ,56,"2,408.00",$140 ,Online
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Women's Street Footwear,$46.00 ,56,"2,576.00",$129 ,Online
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's Apparel,$59.00 ,56,"3,304.00",$145 ,Online
Amazon,1185732,9/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,$53.00 ,56,"2,968.00",$125 ,Online
Foot Locker,1185732,11/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$39.00 ,56,"2,184.00",$103 ,Outlet
Foot Locker,1185732,12/31/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,$46.00 ,56,"2,576.00",$100 ,Outlet
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Apparel,$34.00 ,56,"1,904.00",$97 ,Outlet
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$38.00 ,56,"2,128.00",$89 ,Outlet
Foot Locker,1185732,3/6/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$17.00 ,56,952.00,$45 ,Outlet
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Apparel,$36.00 ,56,"2,016.00",$79 ,Outlet
Foot Locker,1185732,12/23/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$55.00 ,55,"3,025.00",$160 ,Online
Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's Street Footwear,$52.00 ,55,"2,860.00",$149 ,Online
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,$23.00 ,55,"1,265.00",$63 ,Online
Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$53.00 ,54,"2,862.00",$129 ,Online
Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$39.00 ,54,"2,106.00",$95 ,Online
Foot Locker,1185732,8/8/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$49.00 ,54,"2,646.00",$140 ,Online
Foot Locker,1185732,11/14/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,$48.00 ,54,"2,592.00",$93 ,Online
Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Men's Apparel,$60.00 ,54,"3,240.00",$117 ,Online
Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,$38.00 ,54,"2,052.00",$96 ,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$45.00 ,54,"2,430.00",$119 ,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$28.00 ,54,"1,512.00",$77 ,Online
Kohl's,1128299,2/26/2021,West,New Mexico,Albuquerque,Men's Apparel,$45.00 ,54,"2,430.00",$107 ,Online
Amazon,1185732,2/22/2021,Southeast,Kentucky,Louisville,Men's Apparel,$48.00 ,54,"2,592.00",$122 ,Online
Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Men's Apparel,$49.00 ,54,"2,646.00",$130 ,Online
Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,$32.00 ,54,"1,728.00",$88 ,Online
Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$32.00 ,54,"1,728.00",$74 ,Online
Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,$41.00 ,54,"2,214.00",$97 ,Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,$47.00 ,54,"2,538.00",$104 ,Online
Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,$58.00 ,54,"3,132.00",$141 ,Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$33.00 ,54,"1,782.00",$73 ,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,$37.00 ,54,"1,998.00",$82 ,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,$23.00 ,54,"1,242.00",$65 ,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$41.00 ,54,"2,214.00",$113 ,Online
Sports Direct,1185732,2/5/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,$37.00 ,54,"1,998.00",$100 ,Online
Sports Direct,1185732,3/13/2021,Northeast,Massachusetts,Boston,Women's Apparel,$39.00 ,54,"2,106.00",$86 ,Online
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,$47.00 ,54,"2,538.00",$109 ,Online
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Men's Apparel,$50.00 ,54,"2,700.00",$103 ,Online
Amazon,1185732,10/12/2021,Northeast,Vermont,Burlington,Women's Street Footwear,$59.00 ,54,"3,186.00",$159 ,Online
Foot Locker,1185732,10/19/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,$59.00 ,54,"3,186.00",$140 ,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Men's Apparel,$60.00 ,54,"3,240.00",$120 ,Online
Foot Locker,1185732,10/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$25.00 ,54,"1,350.00",$61 ,Outlet
Foot Locker,1185732,11/16/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,$40.00 ,54,"2,160.00",$71 ,Outlet
Foot Locker,1185732,11/23/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,$42.00 ,54,"2,268.00",$98 ,Outlet
Foot Locker,1185732,12/7/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,$46.00 ,54,"2,484.00",$97 ,Outlet
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$34.00 ,54,"1,836.00",$79 ,Outlet
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$27.00 ,54,"1,458.00",$57 ,Outlet
Foot Locker,1185732,5/6/2021,Northeast,Rhode Island,Providence,Men's Apparel,$40.00 ,54,"2,160.00",$80 ,Outlet
Sports Direct,1185732,5/13/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,$32.00 ,54,"1,728.00",$52 ,Outlet
Foot Locker,1185732,8/2/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$46.00 ,53,"2,438.00",$129 ,Online
Foot Locker,1185732,11/16/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,$54.00 ,53,"2,862.00",$114 ,Online
Foot Locker,1185732,12/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$41.00 ,53,"2,173.00",$102 ,Online
Foot Locker,1185732,12/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,$57.00 ,53,"3,021.00",$160 ,Online
Foot Locker,1185732,10/31/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$29.00 ,53,"1,537.00",$69 ,Online
Foot Locker,1185732,11/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$36.00 ,53,"1,908.00",$114 ,Online
Amazon,1185732,11/15/2021,Northeast,Maine,Portland,Men's Apparel,$50.00 ,53,"2,650.00",$95 ,Online
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's Apparel,$64.00 ,53,"3,392.00",$132 ,Online
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Apparel,$43.00 ,53,"2,279.00",$130 ,Online
Kohl's,1128299,3/25/2021,West,New Mexico,Albuquerque,Men's Apparel,$55.00 ,53,"2,915.00",$125 ,Online
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Apparel,$52.00 ,53,"2,756.00",$132 ,Online
Foot Locker,1185732,11/22/2021,Southeast,Kentucky,Louisville,Men's Apparel,$59.00 ,53,"3,127.00",$150 ,Online
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$38.00 ,53,"2,014.00",$101 ,Online
Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,$32.00 ,53,"1,696.00",$68 ,Online
Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,$38.00 ,53,"2,014.00",$87 ,Online
Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,$39.00 ,53,"2,067.00",$91 ,Online
Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$10.00 ,53,530.00,$23 ,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,$44.00 ,53,"2,332.00",$142 ,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,$36.00 ,53,"1,908.00",$86 ,Online
